commit_url,commit,project,Multi-files?,HM,OMG
https://github.com/apache/jena/commit/e9e6fa1c2b27b3e45bb0c17f4c948b8c025ac6cf,e9e6fa1c2b27b3e45bb0c17f4c948b8c025ac6cf,apache/jena,,Convert http://jena.hpl.hp.com/ARQ to http://jena.apache.org/ARQ,Refactor: Update PREFIX URLs in LibTestSPARQL.java The PREFIX URLs in the SPARQL query strings in LibTestSPARQL.java have been updated. The changes do not affect the functionality of the code.
https://github.com/apache/jena/commit/d0ce13b2587905859c9ed854f5114b8c86c2125c,d0ce13b2587905859c9ed854f5114b8c86c2125c,apache/jena,,add licence info for ExampleConstructQuads; retain QuadAcc unchanged,Refactor: Reformat import statements and remove method in QuadAcc.java This commit reformats the import statements in the `QuadAcc.java` file for better readability. It also removes the `getBGP()` method.
https://github.com/apache/jena/commit/01bc520eda0dce834d20a71c9b90781346570a57,01bc520eda0dce834d20a71c9b90781346570a57,apache/jena,,Remove out-of-date comment. This closes #83.,Refactor: Remove out-of-date comment from Dataset.java Removed an out-of-date comment from the Dataset class. The functionality of the class remains the same. This change is part of a larger effort to clean up the codebase.
https://github.com/apache/jena/commit/8a4a285d62642cbdba787464c9e2a64e808eda60,8a4a285d62642cbdba787464c9e2a64e808eda60,apache/jena,,Fix test data,Style: Update TestTableJoin class Updated the TestTableJoin class to improve code style. The changes are related to the testing of left joins in the reference query engine. No associated issues or pull requests.
https://github.com/apache/jena/commit/7a85483509b353e4abb30901532c529b58e16592,7a85483509b353e4abb30901532c529b58e16592,apache/jena,,fix accent-insensitive search unit test that didn't actually test the right thing,Fix: Update testConfigurableAnalyzerIsCaseAndAccentInsensitive() method The testConfigurableAnalyzerIsCaseAndAccentInsensitive() method in the TestDatasetWithConfigurableAnalyzer.java file has been updated. The changes involve modifying the rdfs:label and the text:query in the turtle and queryString respectively. This was done to enhance the testing of the case and accent insensitivity of the ConfigurableAnalyzer.
https://github.com/apache/jena/commit/f7693a68cca53df0292624e90254a9233b8d8504,f7693a68cca53df0292624e90254a9233b8d8504,apache/jena,Y,Remove javadoc errors.,"Refactor: Simplify comments and override method in PMapQuadTable and PMapTripleTable This commit simplifies the comments in the PMapQuadTable and PMapTripleTable classes and overrides a method. The changes do not affect the functionality of the classes, which are used for storing and managing quads and triples using nested persistent maps. The refactor aims to improve the structure and design of the code without changing its behavior."
https://github.com/apache/jena/commit/ecfe9eda7adf6f9fcc0d88e8538e436103e823b0,ecfe9eda7adf6f9fcc0d88e8538e436103e823b0,apache/jena,,Simplify script engine instantiation,Refactor: Update `createEngine` and `getEngine` methods in `ScriptFunction.java` This commit updates the `createEngine` method in `ScriptFunction.java` to be non-static and removes the language parameter. The `getEngine` method is also updated to call the new version of `createEngine`. These changes improve the structure of the code without changing its behavior.
https://github.com/apache/jmeter/commit/1f659ccfe6592fa13d62721ed85032a3797f7a6d,1f659ccfe6592fa13d62721ed85032a3797f7a6d,apache/jmeter,,"Remove unnecessary ""throws"" clauses.",Refactor: Remove print statement from AccessLogSamplerGui Removed a print statement from the createTestElement() method in the AccessLogSamplerGui class. This is a part of code cleanup and does not affect the functionality of the class. The AccessLogSamplerGui class is used for configuring and managing an AccessLogSampler in JMeter.
https://github.com/apache/jmeter/commit/bfaa285c92cb44742553d2035b26d8e20edba5d1,bfaa285c92cb44742553d2035b26d8e20edba5d1,apache/jmeter,,Add comment on ORO-vs-java.util.regex for posterity.,Refactor: Update comment in ParseRegexp.java The comment in the ParseRegexp.java file was updated to reflect that the consideration of using Java 1.4 regexp instead of ORO did not significantly improve performance.
https://github.com/apache/jmeter/commit/373a9a8d344ff5c23f58333990c331af60262398,373a9a8d344ff5c23f58333990c331af60262398,apache/jmeter,,Dummy implementation of getLabelResource(),"Feat: Add getLabelResource method in TestBeanGUI This commit adds a new method getLabelResource() in the TestBeanGUI.java file. The method is supposed to return the label resource, but it's not implemented yet and currently returns null. The author information was also removed from a comment in the same file."
https://github.com/apache/jmeter/commit/98ab7fd2575c5f8d78cdf22c28ad106ec5b6e56e,98ab7fd2575c5f8d78cdf22c28ad106ec5b6e56e,apache/jmeter,Y,added a method to Visualizer interface to indicate if a visualizer generates or displays calculated statistics,Feat: Add isStats method to Visualizer and AbstractVisualizer This commit introduces a new method `isStats()` to the `Visualizer` interface and `AbstractVisualizer` class. This method is used to check if the statistics tracking is enabled. It returns true if statistics tracking is enabled. The `AbstractVisualizer` class is a base class for JMeter GUI components that display or log test results. The `Visualizer` interface is used to display and log test results in JMeter. The addition of the `isStats()` method enhances the functionality of these classes by allowing them to check the status of statistics tracking.
https://github.com/apache/jmeter/commit/84cf363d55d5e49648d4c13952b3e26d0dd8007d,84cf363d55d5e49648d4c13952b3e26d0dd8007d,apache/jmeter,,Remove unused variable and corresponding import,Refactor: Remove unused LoginConfigGui from LdapExtTestSamplerGui The LoginConfigGui import and object declaration were removed from LdapExtTestSamplerGui.java as they were not being used. This simplifies the code and reduces unnecessary dependencies.
https://github.com/apache/jmeter/commit/2c24d688aad7e71a6760f902525a652489ccd9c9,2c24d688aad7e71a6760f902525a652489ccd9c9,apache/jmeter,,Remove unused imports,Refactor: Reorganize import statements in MonitorAccumModel.java The import statements in MonitorAccumModel.java have been reorganized for better readability and maintenance. No changes have been made to the functionality of the code.
https://github.com/apache/jmeter/commit/5692ba3f8a1ea6f37c2bbd7ac21f7b3ac0c93b98,5692ba3f8a1ea6f37c2bbd7ac21f7b3ac0c93b98,apache/jmeter,,Use HTTPSamplerFactory to create the sampler,"Refactor: Update generateRequest method in StandardGenerator.java This commit refactors the generateRequest method in the StandardGenerator.java file. The method now creates a new instance of HTTPSamplerFactory instead of using the HTTPSampler. This change improves the structure of the code without changing its behavior. If a NullPointerException occurs during the creation of the HTTPSamplerFactory instance, it is caught and the stack trace is printed."
https://github.com/apache/jmeter/commit/399d67f64b51a44ce72e702c0df7f853d943e682,399d67f64b51a44ce72e702c0df7f853d943e682,apache/jmeter,,Re-enabling test as it seems to have been fixed,"Fix: Re-enable testAlwaysFailBAD() in TestWhileController The testAlwaysFailBAD() method in TestWhileController.java was re-enabled. This method is expected to always fail, but currently, it is not failing as expected. Further investigation is needed to understand why the test is not failing."
https://github.com/apache/jmeter/commit/8e269061bac22627f76bfa280122cbafa38ba2b0,8e269061bac22627f76bfa280122cbafa38ba2b0,apache/jmeter,,Assumed that the timstamp was always at the end,"Fix: Improve end time calculation in SamplingStatCalculator In the `SamplingStatCalculator` class, the `getEndTime` method has been updated to return the end time of the current sample instead of the timestamp. This change provides a more accurate calculation of the end time of a sample."
https://github.com/apache/jmeter/commit/0b35e7c54b590d245f8e7e67c9013adc48852b7f,0b35e7c54b590d245f8e7e67c9013adc48852b7f,apache/jmeter,,Exclude ObsoleteGui from tests,Fix: Skip ObsoleteGui instances in suiteGUIComponents() The method suiteGUIComponents() in JMeterTest.java has been modified to skip GUI components that are instances of ObsoleteGui when creating a test suite. This change ensures that only relevant GUI components are included in the test suite.
https://github.com/apache/jmeter/commit/ea06fea815dc986f1940f40970d727ce5fc748f6,ea06fea815dc986f1940f40970d727ce5fc748f6,apache/jmeter,,Allow default cache size to be defined,feat: Update JDBCSampler.java Added import statement and modified MAX_ENTRIES constant in JDBCSampler.java. The MAX_ENTRIES constant now uses the JMeterUtils.getPropDefault method to get its value. This change is not associated with any issues or pull requests.
https://github.com/apache/jmeter/commit/9e9c17963dc2f148a5bbcd002764e42b68dc5d20,9e9c17963dc2f148a5bbcd002764e42b68dc5d20,apache/jmeter,,PostWriter is non-serializable,Refactor: Make 'postWriter' variable transient in HTTPSampler class This commit makes the 'postWriter' variable in the HTTPSampler class transient. This is a minor refactor with no associated issues or pull requests.
https://github.com/apache/jmeter/commit/b4d3fcd1df15af8d22c1d0c446b672ca480347f2,b4d3fcd1df15af8d22c1d0c446b672ca480347f2,apache/jmeter,,Correct the SampleEvent parameter Deliver excluded samples as [name],"Fix: Modify deliverSampler method in ProxyControl.java This commit modifies the deliverSampler method in the ProxyControl.java file. The method now filters the sampler based on content type and URL, modifies its configurations, and places it in the target controller node. If the sampler is excluded based on URL or content-type, it now notifies the sample listeners."
